user_id,label,followers,followed,verified
771152516,0,321921,2012,False
21435658,1,78905,412,False
1349519374906919936,0,2133,550,False
1585996468699200000,0,1110,1624,False
1519673883258990080,0,527,565,False
1545469986247950080,0,867,846,False
1548045388803800064,0,117,48,False
1242897557895790080,0,77,81,False
1637209408949080064,1,26,15,False
854760009804135936,0,643,533,False
1606168696849819904,0,30,266,False
797181371177373056,0,2413,187,False
1463131776931429888,0,50,41,False
920724378337332992,0,31,340,False
17995040,1,6485608,372,False
35332822,0,1441,2588,False
55651425,0,36,257,False
1035795959823769984,0,153,685,False
1605323239655360000,0,27,104,False
1633788128820329984,0,185,346,False
1290676302987569920,0,70,126,False
1688700955792199936,0,15,56,False
738610106175097984,0,290,1084,False
768323960,0,15,91,False
350822109,0,653978,972,False
478643217,0,214,111,False
1085483852091529984,0,28,210,False
1480679540804359936,0,1,51,False
1461130841275259904,1,924,46,False
285427897,0,5721,2579,False
1573800344,0,10603,6024,False
228427585,0,429,52,False
1558180902932509952,1,130,312,False
121544946,0,19824,3082,False
34873364,0,13301,1022,False
866010904357252992,1,1102,824,False
26157126,1,1431,1757,False
246020270,0,1507,2961,False
1524636811535940096,1,12,156,False
1302170312,0,119,518,False
1586008311505230080,0,59,277,False
1625493998,0,51691,2094,False
1569400849130040064,1,6085,338,False
279202323,0,298,241,False
1110936398964630016,0,162,98,False
1650605549858200064,0,1,15,False
705705884,1,1454,2678,False
183036128,0,255245,2219,False
1312620309065850112,1,81,364,False
1183977156,0,2056,3057,False
114524509,0,4,14,False
1537379738519490048,0,33,160,False
1318383192563480064,0,75,172,False
875293964,0,810,3350,False
1579455494560829952,0,170,930,False
1586945649106249984,0,447,677,False
1644437665134040064,0,52,29,False
106789080,0,1948,2682,False
885153404720487936,1,1833,5001,False
1439416178825459968,0,27,51,False
1608229862900169984,0,1076,2801,False
104191265,1,5931,5595,False
1591853420998259968,0,20,109,False
2895897114,0,1282,2257,False
1607762247702429952,0,166,115,False
316658983,0,1743,3367,False
1144399532609980032,0,55,329,False
530798840,0,85,103,False
1604722525480829952,0,29,69,False
1664793609059559936,1,174,226,False
1561868332646569984,0,634,308,False
1474942304028740096,0,863,749,False
1425301451987879936,0,24,109,False
145178668,0,38468,44457,False
3765361455,1,3429,3290,False
1310940444575049984,0,37,67,False
1639768818670089984,0,11,24,False
141663597,0,210,373,False
470472472,0,188,333,False
1562448202086810112,0,2439,3317,False
1257181330007369984,0,3,0,False
75002416,0,12925,664,False
783050109340807040,0,6429,1515,False
1605274998050109952,0,22,25,False
871414597173080064,0,694,630,False
88814207,0,1985,608,False
3787671435,1,2314,1575,False
15292856,0,9,8,False
1656750952379180032,1,48,96,False
1135302233459949952,0,889,831,False
705189906570547200,0,687,140,False
4819760278,0,32,138,False
1637970248287630080,0,27,200,False
39308549,1,1115068,7861,False
1052567657336189952,0,172,303,False
35492595,1,120,93,False
1634338612765499904,0,270,1203,False
717993012740103936,0,622,342,False
1640515369734488064,0,4846,2118,False
876021124366258048,0,16,53,False
1557149511168009984,1,797,99,False
1420773119686579968,0,795,493,False
1664495305902139904,1,8,25,False
528448914,0,146,376,False
3332580784,0,291996,490,False
285577145,0,855026,6856,False
2821205879,1,62017,7023,False
48782038,0,119,999,False
221977660,1,52344,53972,False
383386485,0,1290,855,False
1608978763068440064,0,23,159,False
1153045459,0,10148539,527,False
1678820463949029888,0,10048,6311,False
3375907588,1,4219,3855,False
82780342,0,168,520,False
20660516,0,446,1685,False
44437586,0,241,658,False
1462511903419340032,0,86,547,False
127201135,0,737,1692,False
2510990164,0,1205,188,False
1059273780,1,835323,960,False
1307039960172720128,0,177,266,False
1593687068546400000,0,263,453,False
364538218,0,179,642,False
952260783429238016,0,5,57,False
502237389,0,76,219,False
2929314037,1,338,230,False
46098674,0,671,814,False
146209192,0,235,1367,False
858637922,0,4150,1962,False
91382959,1,6143,6758,False
722804725662416000,1,55,112,False
1587055513203879936,0,157,395,False
1662153670006390016,0,3,7,False
1145061403927239936,0,3402,4525,False
1384143331089730048,0,69,60,False
311055778,0,22,93,False
4444159036,0,5503,5802,False
846322893747309952,0,169,389,False
1455329928342210048,0,139,85,False
1085889041646729984,1,26,81,False
1534992908314609920,0,2769,1071,False
3370328157,1,33225,1956,False
1422255111422749952,0,91826,17,False
1437918192349870080,0,31,21,False
21962767,0,254892,3780,False
1597288440944590080,0,41,11,False
1533193158212950016,0,108,1289,False
1512898258087010048,0,10,73,False
2264965531,0,411,332,False
1309168465404709888,0,343,697,False
45544324,0,147697,2956,False
905072344292630016,0,390,505,False
182974253,0,302,485,False
1159628977092379904,1,94,243,False
121127090,0,112481,3984,False
1589979582832280064,0,58,135,False
1403010420236069888,0,15078,5401,False
717935799,0,221,129,False
1426966379249289984,0,94,66,False
1206000711819030016,0,517,996,False
1036220587755100032,0,172,619,False
487609091,0,5073,3360,False
2726734659,0,365,569,False
1667470649542010112,0,60,79,False
2631521308,0,31,503,False
25145895,1,777,2224,False
1280558802526490112,0,540,558,False
4781363840,0,21548,21177,False
1418644134001349888,1,56,80,False
43963249,0,1302653,663,False
1586113134560819968,0,925,536,False
1407883468915180032,0,471,51,False
1649965502121270016,0,1121,1085,False
798020257,0,214,424,False
1492172287990190080,0,2166,4766,False
3266185284,0,1027,2105,False
1650513179032580096,0,264,188,False
1494246272089349888,1,158,82,False
304010446,0,35,123,False
1643897557649700096,1,152,1535,False
871886838016999424,0,2156,2708,False
316777623,0,1008,2128,False
1414638536,0,128,276,False
1586324961244879872,0,29,149,False
1162835336713629952,0,1370,1530,False
1614917186212029952,1,354,94,False
1667441453415399936,0,20,22,False
37307645,0,101,88,False
1044556483873049984,1,278,260,False
1361953457171660032,0,5465,250,False
1385257076566459904,0,826,382,False
1512429663062269952,0,41,144,False
1490694788357700096,0,2549,519,False
9199732,0,2795,4125,False
41223126,0,215206,2084,False
575548631,0,430,412,False
294288129,0,178,478,False
1529033285812329984,0,996,193,False
1178863827708000000,0,77,659,False
416323913,0,185,80,False
164944809,0,19,73,False
1634674248064150016,0,1,8,False
1014541888895010048,1,2702,2876,False
280633419,1,556,2203,False
12133382,0,2186065,44133,False
270249939,0,2,32,False
1674863900662060032,0,368,782,False
879367772647505024,0,19,96,False
4388987232,0,79,65,False
1309839514194540032,0,524,428,False
10334342,0,382,787,False
374687936,1,1899,1641,False
1512153463891059968,0,59,90,False
94509408,0,630,555,False
3407903290,1,195,397,False
1068564102757280000,1,145013,946,False
1615979570,0,1843,624,False
1569893196087549952,0,273,1477,False
390135746,0,3,884,False
14435376,0,58791,3113,False
1675952717011739904,0,44,29,False
1324867171634343936,0,58,136,False
1523007735805220096,0,354,294,False
366754659,0,437,1110,False
4502717293,0,876,2133,False
1441122718804420096,0,37,115,False
757719911930134016,0,950,1258,False
73464492,0,175,206,False
111530062,0,3294,4158,False
1606387710335520000,0,149,168,False
1087380412089980032,0,361483,696,False
1086086486,1,24,104,False
4347934632,0,17170,10021,False
953821186508673024,0,1100,702,False
1649396888251049984,0,11,34,False
1093311701015869952,0,1369,1753,False
2495648642,0,3526,5001,False
1586032949861939968,0,8,45,False
3480074717,0,1381,1116,False
26150668,0,159,1083,False
1522614057257289984,0,263,289,False
1031513187303209984,0,2720,2451,False
2308179290,1,508,682,False
14886312,0,977,4979,False
1611744581388989952,0,17,29,False
814883661782876032,0,1080,1335,False
833008629838142976,0,3418,3331,False
700745719746076032,0,125,441,False
1398411366088719872,0,240,609,False
79845678,0,28,15,False
1325801246708689920,1,91,107,False
2201483070,0,282,679,False
1468914282549189888,0,101,158,False
129498834,1,1315,1861,False
377552219,1,6,79,False
59482016,0,136,240,False
1566302485924320000,0,59,163,False
1635292291572310016,0,221,223,False
1268571648199960064,0,1322,2016,False
67398679,0,56,183,False
1026562324453309952,0,282,962,False
1238370241169609984,1,129425,565,False
1694327937988780032,1,33,38,False
1242895983140369920,1,764,854,False
1459302877856470016,0,241,893,False
3346913495,1,201,281,False
28628850,0,2571841,950,False
1599103101725649920,0,32,209,False
17291075,1,3360,4057,False
53503202,0,96793,66701,False
1424639970,0,169513,1047,False
1110525402,0,495,386,False
1656004293521210112,1,1106,936,False
1607981342901560064,0,37,147,False
37274206,0,471,1098,False
1679707190418980096,0,2876,2771,False
1175248256,0,128,230,False
1549408054172580096,0,29,20,False
2378324935,0,24614,27001,False
1336869480,0,610,484,False
2889346814,0,1257,2390,False
1618990573947340032,0,12,32,False
29599120,0,1243,4071,False
1333779243243879936,0,17,211,False
55457727,0,448350,222,False
1447623778020859904,0,107,134,False
18448315,0,370,934,False
16177975,1,959,468,False
89122744,0,4583,466,False
1547249439475170048,0,4,49,False
2837729776,0,875,1271,False
1482488242154919936,0,45,225,False
910442761136033024,0,49,137,False
1216271275,0,2843,1741,False
1585889348498720000,0,108,174,False
1892630300,0,1614,1946,False
965699949512900608,0,360044,313,False
39805064,0,29626,1397,False
1356974677017710080,0,470,607,False
535983494,0,64,42,False
1415777731535450112,0,96609,529,False
1658123641513440000,0,750,255,False
2989247689,0,312,23,False
785302909592345984,0,36,128,False
1584369678511500032,0,212,588,False
1615741711250080000,0,9,6,False
1586586394562010112,1,668,668,False
561491387,0,38667,38142,False
1599592189,1,154,682,False
421894799,0,4546,2912,False
1531294707225080064,0,9,67,False
11698262,0,238,225,False
3421137220,0,612,324,False
827577122361208064,0,133,140,False
376033757,0,11171,1179,False
1516834248661080064,0,30,64,False
67752393,1,91,99,False
3396155981,0,345098,338,False
1010679062526710016,0,535,865,False
2750971871,0,145,361,False
1631268099524620032,0,310,330,False
1173895260969129984,1,541,586,False
1634738034078799872,0,424,1399,False
1437692010694010112,0,3164,837,False
1689756307832679936,0,276,160,False
1519493402508859904,0,11,41,False
825490124314128000,0,16,255,False
41091535,0,2759,4992,False
1666491798212969984,0,289,152,False
1682810595307859968,0,1925,1783,False
44475797,0,1535,2230,False
1712628643,0,5,45,False
898851000,0,133,334,False
1656293513749730048,0,55,6,False
1487847034660869888,0,22,54,False
3092828530,0,150,279,False
2425225280,0,29,2,False
1518750641526419968,0,18,189,False
240649814,0,10289167,383,False
790292158532182016,0,336,1404,False
1603943572054670080,0,86,227,False
1600305871770320896,0,553,293,False
1663328025419599872,1,554,851,False
1534228151231859968,0,10677,4995,False
1184600463095800064,0,541,308,False
1421244412508590080,0,269,342,False
1139979545115859968,0,755,944,False
248036054,0,181,1041,False
781175496415543040,0,393,870,False
1009213014493590016,0,17,109,False
1470160864942579968,0,818,1004,False
1126412808,0,151,81,False
1391436958753200128,0,11663,995,False
971832910138498944,0,84,125,False
1307702580643089920,1,123,226,False
15907344,0,1389,1820,False
1110234767037869952,1,1335,1832,False
936399228263316992,0,10,124,False
23536041,0,14533,4172,False
1351677676843630080,1,3,38,False
1306764735585609984,1,1026,1784,False
1428901672835680000,0,5430,1036,False
1902307111,0,103,68,False
1461699570161920000,0,1129,2169,False
193715008,0,506,494,False
33537967,0,2017009,120968,False
1463825525529570048,0,144,152,False
1234736444176059904,0,1326,1869,False
1375882257160880128,0,319,1793,False
3258667552,1,154,168,False
1341960913440519936,0,250,26,False
281259335,0,1598,4723,False
1085266622,0,7568,1337,False
1476181594771699968,0,153,32,False
373118021,0,119,177,False
1549230428334309888,0,796,1249,False
1350387971141339904,0,67,123,False
245459257,0,62,838,False
1197305049011150080,0,2129,3383,False
21526388,0,5202,1959,False
587401891,0,3953,3381,False
334692420,0,140,106,False
1368222060258949888,0,71,624,False
1491721560301839872,1,6506,49,False
17192302,0,3014,1321,False
896175237297057024,0,16,68,False
480601640,0,324,663,False
3248076027,0,153,1663,False
1481242840856410112,0,921,2794,False
1530521676152179968,0,30,167,False
1170139519947059968,0,33,308,False
1652374499625520128,0,3,1,False
1178499847256719872,0,20,350,False
1118070933233639936,1,135,24,False
1552378555543290112,0,57,130,False
42553332,0,450,651,False
734834852,1,143,282,False
930862194622902272,1,1891,1948,False
537710723,0,21,39,False
27998490,0,928,800,False
54675377,0,85,84,False
1388748207241440000,0,456,631,False
1511428423884969984,0,462,275,False
1482037102426660096,0,36,118,False
2208382999,0,158,506,False
255604760,0,2,12,False
819855417882930944,1,104,523,False
1364237718,0,4919,300,False
3318349777,0,696,378,False
4291423701,0,222,717,False
1538961919813349888,0,230,683,False
343165613,0,42,147,False
857380866867252992,0,2154,2397,False
1519224648315109888,0,237,630,False
431807267,0,2832,4857,False
17103290,0,75,245,False
1494445326039719936,0,1,4,False
31171101,0,20,236,False
1485587756503940096,0,4,49,False
1637404864677390080,0,385,57,False
1644167974138560000,0,59,213,False
2340577928,0,25,54,False
1354196960614479872,0,2371,2562,False
1399667960004940032,0,190,586,False
1541727181,1,5335,2669,False
1273774750368750080,0,1481,1452,False
3339052547,0,59,274,False
1560813970201659904,0,487,1267,False
2780638551,0,135,739,False
911141351907000064,0,78,263,False
48331997,0,7297,2648,False
1286137644427109888,0,216,727,False
1465979059767229952,1,20507,14515,False
1531200123509819904,0,2306,1462,False
303727691,0,306,499,False
1672386953260549888,1,38,26,False
1101280558292839936,0,1546,32,False
3166605856,0,172,400,False
1324600128741669888,0,953,2296,False
1376584719324829952,0,7,20,False
1471752709510340096,0,66,16,False
97791191,0,27,57,False
52581631,0,558,193,False
1681623578662390016,0,10,40,False
517072054,0,793,1124,False
802278904396413952,0,12,104,False
1496502720106309888,0,177,328,False
154323952,0,250,431,False
34308365,0,1946,2088,False
1589633473744329984,0,35,90,False
1518666803207180032,0,1342,1091,False
1215831665232179968,0,7081,7190,False
1467574919512950016,0,771,237,False
240828648,1,2238,3490,False
305078868,0,8230,5698,False
945397040275644032,1,262,322,False
1374363112191719936,0,3189,3727,False
3295066254,1,33,114,False
1241896644515360000,0,194,188,False
24733117,0,666674,622182,False
53238154,0,779763,11534,False
1033173349885769984,0,163,238,False
1459259197296620032,0,28,27,False
1530796057914789888,1,687,201,False
1537041149210279936,0,135,255,False
1206965127540539904,1,1608,3322,False
1669164146212879872,0,93,200,False
1584554220727909888,0,1,22,False
1456422531796169984,0,179,89,False
1610423674045080064,0,39,47,False
1518599355992869888,0,264,1764,False
895424064575111168,0,1392,2180,False
1213546179469789952,1,2210,4082,False
1684942241234550016,0,0,12,False
1518712458537580032,0,22,203,False
1579001383465840128,0,31,14,False
494207267,1,92,176,False
1183409390,0,5010,998,False
1496251568748130048,1,147,262,False
174287424,0,71714,3400,False
25984418,0,1071379,638,False
35823872,0,2763,3482,False
911913388724408064,0,185,593,False
1633850412347290112,0,1219,4963,False
3221730852,0,29,325,False
1694072078272730112,0,30,117,False
1481269994612790016,0,6,32,False
1641243085974929920,0,19,54,False
1366797681625090048,0,774,593,False
120693014,0,80,397,False
346289745,1,72621,1684,False
48116430,0,612,1069,False
1581790373520620032,0,195,389,False
1333129105211069952,0,67,151,False
1432466763854129920,0,38,102,False
2378131180,0,136,445,False
1381649985830259968,0,4763,4319,False
1308827718864120064,1,8266,3800,False
1518756283926640128,0,12,105,False
19820363,0,26,390,False
1365092946207409920,1,26,130,False
1306577497673230080,0,22238,227,False
626218913,0,469920,32,False
3389642991,0,85123,692,False
2903787894,0,245274,517,False
1495470066422320128,0,15,191,False
1006623151407680000,0,181,201,False
1426238248376999936,1,594,47,False
1278705914724430080,0,104,131,False
812900376,0,3419,4363,False
618729296,0,126,223,False
264010413,0,2715,4720,False
1594148167418880000,0,378,671,False
1686016006932620032,0,982,4971,False
1413468553605479936,0,41,65,False
342756536,0,326,568,False
1261041971235350016,0,1080,2128,False
1562926442937469952,0,109,105,False
1205509733819599872,0,51,79,False
756773446768525056,1,2385,703,False
16805695,0,51657,2074,False
360352867,1,1568,613,False
1541529759276059904,0,3290,770,False
1578444781067399936,0,286,345,False
1525517776017809920,0,15,54,False
127425805,0,40,87,False
1521963395116709888,1,3235,4959,False
1144047778475040000,0,1688,2307,False
1367124996582099968,0,17,7,False
1404818987427529984,1,100,776,False
1650446756327429888,0,24,127,False
833150972465667968,0,39,220,False
1436462313096169984,0,39,53,False
1611752937373449984,1,57,105,False
2467942377,0,198465,1614,False
1494179168,0,1617,1598,False
1621805388126469888,0,185,300,False
1606535238750010112,0,20,61,False
287831046,0,43,214,False
1461977355161850112,0,13,58,False
2504448696,0,1193,1233,False
1344815322327600128,0,34,163,False
19702591,0,58,70,False
1074210405550029952,0,573,233,False
752621952322317952,0,86254,32152,False
1516962358207249920,0,11,156,False
956571801043206016,0,74,266,False
1438554639574700032,0,262,181,False
314445440,0,50,67,False
973998663742532992,1,134,421,False
4384234781,0,1369,1368,False
1362547950484740096,0,164,571,False
134794503,1,343,746,False
1351622362295389952,0,487,3818,False
3161608202,0,8,19,False
424542672,1,84,286,False
311754375,0,1093,463,False
883019018436845056,0,31348,510,False
1152487327765340032,1,3877,810,False
447665447,0,101,179,False
1358203460299200000,0,139,228,False
1012005369550460032,0,313,446,False
1494413530128420096,0,344,43,False
53140008,0,194,1180,False
1640534804197250048,0,225,885,False
1323616740186660096,0,11,180,False
1627327679639820032,0,320,474,False
17155437,0,20289,5697,False
1063049482949080064,0,352,245,False
1518670430705520128,0,1,3,False
1653213446006240000,1,7,68,False
1447681530722139904,0,73,575,False
1591888780729900032,0,21,18,False
1362936437117570048,0,65,108,False
702728384460283008,0,4155,3927,False
2779118291,0,930,585,False
45417305,1,705,1046,False
1661456784719209984,0,9,28,False
1210681809832420096,0,1263,2034,False
1617126028979190016,0,25,162,False
1080569698536870016,1,72717,726,False
548594378,0,46,236,False
357870799,0,2888,5000,False
1223752804897959936,0,1,46,False
1630896181,0,1002195,948,False
955257405671054976,0,2179,3066,False
755589725742731008,0,8,0,False
408820643,1,656,609,False
87416722,0,4975050,3,False
716027743,0,15475,9038,False
1523770380846089984,0,89,186,False
1058970897795559936,0,461,314,False
1294222598688000000,0,23072,43,False
66368876,0,108595,595,False
1645575184122870016,0,4,56,False
1592456647481380096,0,1711,2407,False
1281596197317240064,1,598,602,False
225947633,0,104,243,False
1220388095083859968,1,4885,5350,False
1593891490916450048,0,233,520,False
409389074,0,150721,1500,False
1477061149631909888,1,594,1180,False
1666419555114129920,0,19,39,False
1540001007580679936,0,170,427,False
1651429963772600064,0,4,42,False
1627059719327330048,0,162,330,False
1872245252,0,260,553,False
1475983714068869888,0,167,958,False
4543613294,0,919,376,False
789122261617966976,0,858,747,False
568595437,0,233,311,False
1577029323973850112,0,36,34,False
15179672,1,383566,1467,False
1593835087468150016,0,19,44,False
2308718949,0,70,330,False
4250253106,1,1302,1020,False
1395873541304770048,0,4,106,False
1229479451345420032,0,170,1151,False
556544028,0,570,1035,False
1403432048027640064,0,1603,2208,False
1644785369123000064,0,3302,4870,False
1590767967045910016,0,7,78,False
28463442,0,2546,3610,False
963235464709857024,0,4237,4865,False
3119020044,0,43,160,False
1316178719342370048,0,72,112,False
1482802381586840064,0,166,226,False
1506271864703830016,0,1741,1587,False
830936114693282944,1,3,28,False
984551655273319936,1,494,4220,False
1612566238726700032,1,38,88,False
1650653166130670080,0,154,140,False
825385758294936960,1,140,471,False
1203116201406129920,1,205,112,False
839989754133372928,1,1294,3096,False
134562164,0,3390,4857,False
787875588,0,668,1019,False
19573932,0,1704,1516,False
3408551800,0,1714,2850,False
75323263,0,255,585,False
1046648216,0,505,1464,False
295889711,0,1096,2690,False
589210128,0,32,240,False
1653700331866340096,0,123,159,False
1549451344280519936,0,1,78,False
1328902410304179968,0,27,120,False
543768325,0,180,1271,False
740997177003154944,0,21,148,False
903593824542477952,0,26,128,False
63969777,0,108,516,False
4011209060,1,899,544,False
1392514356932400128,0,91505,50431,False
1239703302,1,880,3696,False
1658669862003010048,0,10,69,False
1628511349792800000,1,96,141,False
505773089,0,20944,18783,False
1595093630632320000,0,51,62,False
414473426,0,123,382,False
1635342220462000128,0,33,19,False
1194068790646089984,0,169,127,False
1597340801859810048,0,486,986,False
2792134626,0,50,332,False
1688424622096539904,0,498,251,False
1673019285575269888,1,66,353,False
1630693007186949888,1,1312,865,False
1562578131038259968,0,178,137,False
2265794422,1,14,67,False
999681088674057984,0,1601,1503,False
1585931262,0,7752,6855,False
1588719478002650112,0,54,148,False
97693661,0,26,77,False
705386616,0,1604,1579,False
728434941843804032,0,2250,1845,False
1529923818239800064,0,40,30,False
1656298115832610048,0,49,102,False
994336274357080064,0,328,527,False
20349027,0,389,212,False
1391810113955000064,0,6,7,False
1594150363904489984,1,1,26,False
1587176412099869952,1,649,668,False
939989631226994688,1,6348,6207,False
1447346985439089920,1,661,254,False
24403622,0,358,1091,False
432636935,0,3856,3795,False
2891749490,0,25,23,False
446056858,0,772,462,False
3087555868,0,8114,7372,False
16672159,0,1935054,300,False
1586677451169710080,0,10,31,False
2985960616,1,8080,683,False
1258623092223429888,0,829,776,False
183400503,0,845,1400,False
920833780079841024,0,38,235,False
1469673989186400000,0,120,308,False
1111228784060120064,0,3141,5002,False
1286002240042520064,0,1747,2400,False
1426890664994860032,1,411,344,False
1319414735868219904,0,2882,983,False
2673396966,0,3019,2097,False
128664953,0,10486,5471,False
450189566,0,4039,4083,False
1666177823055259904,1,26,134,False
1576510026537210112,1,627,823,False
1597921642629449984,1,78,178,False
180966353,0,25363,1964,False
1528453391961270016,0,1,36,False
3553255213,0,39,781,False
1559739861615180032,1,79,92,False
1311825534402409984,0,680,4985,False
1589314375499879936,0,322,256,False
1543785802148169984,1,46,60,False
277095408,1,763,3927,False
1491212269816090112,0,5,109,False
1581267835531279872,0,6,29,False
1587823357671630080,0,30,80,False
1651899492164310016,0,119,71,False
1393566396945149952,0,23,50,False
43904530,0,13745,823,False
1694153439553400064,0,16,19,False
16117029,0,112816,6205,False
2523014936,0,3394,1228,False
1244219536561309952,0,4942,5359,False
1518687070474089984,0,214,339,False
1326925557880260096,0,49,19,False
1485770875790099968,0,211,142,False
1674868699856000000,0,226,93,False
1686398496499290112,0,47,127,False
786987256154381952,0,1776,2265,False
393469195,0,441415,1787,False
1695425945266449920,1,144,108,False
4895172003,1,3232,4999,False
1603713797558040064,0,2156,3788,False
52486981,0,341,334,False
230797688,0,320,271,False
1099973639376679936,0,81,144,False
1100779183540589952,1,2797,1493,False
1390774823907899904,0,3629,3563,False
1682580435639879936,0,334,649,False
1350353672790710016,1,1502,1467,False
37819686,0,155,193,False
1590819389892329984,0,114,422,False
860941673622327040,0,32,128,False
1496611199013819904,0,2613,3444,False
238586874,1,116,558,False
1457919893962210048,0,127,109,False
24169451,0,21732,2177,False
1448737994278670080,0,48,112,False
1602013585877489920,0,1585,1307,False
1656086000291000064,0,1,31,False
1563531231941159936,0,56,34,False
1453566238026830080,0,101,238,False
1638740527184250112,0,69,120,False
141682204,0,10162,2762,False
309421435,1,381,855,False
831890399203586048,0,1737,784,False
1520839653657649920,0,0,42,False
1223649420849430016,0,2620,4376,False
1776408894,0,782,4970,False
1298220970143089920,0,27,18,False
1436847662318370048,0,94,695,False
1411019149996960000,0,141,803,False
1531685656581250048,0,1411,117,False
851704115608657024,1,1351,1400,False
1508897054604640000,0,8,158,False
1586196387930289920,0,181,402,False
1513211805371300096,0,425,1135,False
1667446350122759936,0,9,24,False
1671248922793129984,0,1022,1964,False
1065007770301270016,1,127,123,False
100929562,0,16,99,False
1591236635068440064,0,906,916,False
250528205,0,168,207,False
378144988,0,224,547,False
35233977,0,273,189,False
146027825,0,747,1607,False
4435019892,0,2737,3436,False
3267771583,0,149,434,False
1048827762276880000,0,549,387,False
488526714,0,585,113,False
905836201,0,41,94,False
379225111,1,37,46,False
1546773458775810048,0,432,554,False
300069027,1,5367,5269,False
15392486,0,1303171,1242,False
1254242812700290048,0,7354,2703,False
40777000,0,423,201,False
2352493741,0,57,314,False
413704303,0,357,697,False
993086320087092992,0,40,76,False
484651517,0,12,165,False
2988891060,0,330,726,False
16648671,0,33,33,False
1443202242450959872,0,266,133,False
1559457568879160064,0,11,58,False
1374942935268140032,0,5328,4005,False
3415763110,0,897,1801,False
1434447114,0,536,1598,False
751495381,0,582,448,False
1670219146808649984,0,4,15,False
199551057,0,130,632,False
1396783224161029888,0,833,853,False
1471846953143119872,0,3,45,False
2260877920,0,942,3159,False
1694898656162299904,0,628,1458,False
709853963236084992,0,536,741,False
16097257,0,1106,2297,False
740468587882786048,0,949,859,False
773796121,1,1001,1371,False
15358759,0,311025,364,False
1343261040944019968,1,293,268,False
2240494273,0,503,580,False
1519414492949469952,0,102,347,False
1641262034645050112,0,10,53,False
1522181064860790016,0,767,190,False
856248554,1,478,162,False
1587932852301299968,0,50,113,False
395306120,1,37,50,False
1273109976278490112,0,68,206,False
1564901344678490112,0,162,372,False
1341141556003279872,1,136,188,False
1598828065601240064,0,2908,1549,False
822188513789624064,0,19,38,False
1547747041312349952,0,0,18,False
1586102966750259968,0,121,144,False
1314264712532559872,0,5499,5587,False
1350161321669629952,0,64,189,False
179673366,0,2644,219,False
54752626,0,2052,7,False
1344210618220359936,0,96,117,False
1017889549941260032,0,297,715,False
600588244,0,97,308,False
17160067,0,97,122,False
258647253,1,1593,429,False
1530151098660839936,1,528,901,False
1331676260674710016,0,160,238,False
110190129,0,548,858,False
1361296533648499968,0,589,3461,False
1519362946316519936,0,180,514,False
1542534126598850048,0,3484,3571,False
7744592,0,4135357,7551,False
1421306531065240064,1,693,487,False
3026408525,0,48,430,False
225333204,0,4008,5002,False
1423044242415419904,0,591,227,False
21612122,0,110688,3075,False
143560142,0,2332,5003,False
1474437688363259904,0,153,182,False
1438379280975600128,0,150,126,False
160310442,0,415,4430,False
1055829231903500032,0,92,194,False
181274134,0,13,40,False
243878865,0,189306,3009,False
998699175893233024,0,1844,2758,False
301777080,0,220,648,False
796397691521613056,0,7,10,False
1586157712714380032,0,74,93,False
1287099498842340096,0,2,20,False
23689316,0,207,116,False
1066460299,0,1577,1548,False
186684033,1,748,4953,False
738033848,0,641,820,False
23863268,0,999,805,False
1531702914204499968,0,54,228,False
1622218401505489920,0,416,354,False
1528610390019399936,1,218,250,False
4123569681,0,31,127,False
1667218613386779904,0,18,76,False
58594402,0,191,357,False
706235264,0,225,868,False
1536731908805199872,0,51,92,False
538804023,0,1613,1569,False
158668025,0,132,117,False
1604873945907419904,0,12,61,False
1289551965085740032,0,118,429,False
246198217,0,1042,572,False
1586745501201799936,0,6,28,False
1530160260148869888,0,16,410,False
953844992060964864,0,69534,154,False
1508026277315360000,0,132,366,False
1668928173218870016,0,56,524,False
1212856795145720064,0,11,3,False
1526891827953110016,0,477,3229,False
1482207286785299968,0,63,220,False
1457492631659889920,0,81,33,False
507636408,0,366,1253,False
2516329976,0,4692,5175,False
1601298568597440000,0,18,117,False
1282214943299899904,1,2932,5002,False
568251034,1,188,384,False
918136545336545024,0,2961,828,False
279810144,0,5977,2476,False
1640384472380999936,1,11426,10,False
1546066365592829952,0,226,170,False
1648020190125250048,1,7,11,False
1017156369747760000,1,303919,1011,False
3364148319,1,1536,1042,False
32969297,0,13662,14807,False
111736140,0,76,246,False
1227485210519879936,0,2035,2888,False
37560632,0,1893,1735,False
1588868000698010112,0,31,94,False
77040703,1,718,697,False
1239336235904069888,0,10386,9752,False
1556934723758390016,0,50,68,False
2336427212,0,10,101,False
2442770527,0,44,79,False
24416717,0,271,473,False
1683159856675419904,0,42,56,False
844707221737016960,0,2939,3226,False
1297278610949240064,0,9124,8580,False
1964392452,0,39,66,False
309646974,0,142,88,False
420784688,0,2226,3151,False
4696552878,0,849591,2051,False
568952385,0,216,281,False
1575487616677720064,0,98,9,False
28603812,1,1122479,829,False
1681289616081420032,1,7492,7404,False
419757788,0,35734,20827,False
777139439281769984,0,1832,2356,False
1666232199694230016,0,52,117,False
1560382145654409984,0,13,23,False
359087790,1,6930,7019,False
1522856671739049984,0,1715,1795,False
1309853227,0,3136,4801,False
1647338986564720128,0,223,97,False
23418157,0,2055,1996,False
577457901,0,62,154,False
2941518928,0,125,253,False
